latitude,longitude,landslide_trigger,landslide_setting,landslide_category
18.74943643,94.74427548,,burned_area,landslide
18.745407,94.7232011,,burned_area,landslide
18.72608538,94.69771559,,burned_area,landslide
18.7172277,94.73583005,,burned_area,landslide
16.3844533,98.36973975,,,landslide
17.72728875,94.80169157,,above_river,landslide
11.99312889,98.94057598,,,landslide
13.10127995,98.81219617,,,landslide
13.38335705,99.11218591,,,landslide
19.81508787,97.72154316,,,landslide
20.1420567,97.71097728,,mine,landslide
24.13562007,95.78717009,,,landslide
24.35678737,97.64352023,,,landslide
22.50333781,93.582214,,,landslide
22.49240163,93.58399341,,,landslide
22.46217609,93.55958033,,,landslide
22.5148325,93.60519398,,below_road,landslide
22.52836261,93.59803302,,above_road,landslide
20.93357648,92.43097442,,,landslide
20.89770402,92.4301946,,,landslide
20.80707997,93.15098714,,,landslide
20.75162875,93.17763891,,,landslide
20.5732124,100.0866012,,,landslide
20.56844437,100.0766994,,,landslide
21.043445,99.93406333,,,landslide
20.83700895,99.62433209,,,landslide
26.16854337,97.15691693,,,landslide
25.68215344,97.44596477,,,landslide
21.18842743,92.70301689,,,landslide
21.1909678,93.97319182,,,landslide
21.42202701,94.02823851,,below_road,landslide
21.44361161,93.99961964,,,landslide
21.40421758,93.09149035,,,landslide
18.43079197,96.2042791,,,landslide
18.29953976,97.01543675,,,landslide
12.58999086,99.36348097,,,landslide
12.599789,99.36772909,,,landslide
12.53441761,99.25939146,,,landslide
13.38233218,99.11297293,,,landslide
12.69191115,98.96568304,,,landslide
13.24802674,99.05743441,,,landslide
13.24625674,99.04559443,,,landslide
12.93538487,99.09487319,,,landslide
26.2153611,97.14352582,,,landslide
14.97990243,97.94501003,,,landslide
15.13032094,97.96354244,,,landslide
15.13366911,97.96642272,,,landslide
15.12501441,97.98723628,,,landslide
15.14564309,97.95859657,,,landslide
15.15353836,97.95791228,,,landslide
15.16582647,97.94382369,,,landslide
15.18843367,97.92575616,,,landslide
15.16353047,97.95168031,,,landslide
15.14572613,97.93727868,,,landslide
15.14179781,97.93940264,,,landslide
15.14599958,97.94610539,,,landslide
15.15290457,97.96056488,,,landslide
15.14983766,97.95875218,,,landslide
15.14669124,97.9545396,,,landslide
15.14487585,97.954815,,,landslide
15.12989686,97.95206511,,,landslide
15.13034623,97.9527658,,,landslide
15.13736123,97.95555857,,,landslide
15.12680218,97.96021261,,,landslide
15.12803349,97.9585436,,,landslide
15.12657129,97.95872047,,,landslide
15.12816619,97.96691256,,,landslide
15.12424565,97.96829411,,,landslide
15.12429587,97.96768973,,,landslide
16.47085461,94.44740843,,,landslide
16.47401431,94.44911052,,,landslide
16.47800254,94.44554031,,,landslide
21.20993146,93.76247995,,,landslide
16.34993934,94.37172432,,,landslide
21.21062201,93.76715473,,,landslide
21.21318862,93.76130975,,,landslide
21.2105003,93.77985949,,deforested_slope,landslide
16.4419138,94.53451795,,,landslide
21.21052795,93.7837668,,deforested_slope,landslide
16.57568626,94.47047396,,,landslide
16.6122137,94.46633791,,,landslide
21.19265211,93.80883033,,deforested_slope,landslide
21.1607239,93.77173447,,deforested_slope,landslide
21.26021209,93.75186429,,,landslide
17.24275929,97.40846968,,above_river,landslide
17.34719029,97.30732749,,above_river,landslide
19.6034925,94.17064977,,,landslide
19.64468163,94.14674892,,,landslide
19.63713485,94.14582448,,,landslide
19.63337924,94.15089869,,,landslide
19.62922091,94.1475485,,,landslide
19.6561673,94.09512848,,,landslide
19.66303061,94.08266035,,,landslide
19.57442548,94.26971639,,,landslide
16.75774337,98.27330674,,,landslide
16.98936236,98.15031096,,,landslide
16.60647841,98.35140391,,,landslide
11.72519522,98.07949819,,,landslide
11.70220933,98.01264071,,,landslide
11.7604016,98.03388901,,,landslide
45.37163061,14.43810932,downpour,below_road,landslide
14.43424,-90.92016338,volcano,natural_slope,lahar
44.169939,-72.884997,,natural_slope,landslide
40.520892,-80.089097,rain,deforested_slope,landslide
35.954169,-81.943991,,above_road,rock_fall
40.706974,-111.796108,leaking_pipe,above_road,mudslide
45.626201,-122.322615,no_apparent_trigger,above_road,landslide
24.981195,94.018619,downpour,below_road,landslide
24.912092,94.940362,mining,mine,
27.724416,83.469507,,above_road,landslide
28.545124,83.647074,no_apparent_trigger,above_road,landslide
-1.18,29.45,,,Landslide
0.055,29.171,,,Landslide
-2.498,28.873,,,Landslide
-2.019,28.907,,,Other
-2.13,29.415,Rain,,Mudslide
-2.172,29.369,Rain,,Landslide
0.395,30.164,Earthquake,,Landslide
0.712,30.191,Rain,,Landslide
0.169,29.879,,,Landslide
-0.255,30.35,Rain,,Landslide
0.105,30.109,,,Landslide
-8.343644,115.506086,volcano,natural_slope,lahar
-11.1295,-75.3587,downpour,,landslide
48.2797,-117.2665,downpour,,mudslide
43.6846,-114.4194,rain,,mudslide
23.89,100.0845,downpour,,complex
45.377,-122.0704,rain,,mudslide
28.2039,83.9806,monsoon,,landslide
27.7394,83.5754,downpour,,landslide
28.0889,83.2934,downpour,,landslide
29.7334,79.6367,rain,,landslide
28.3875,82.6474,downpour,,landslide
43.65859938,-72.34106092,downpour,engineered_slope,debris_flow
27.02149311,88.25902123,continuous_rain,above_road,landslide
38.76361817,-120.32398117,rain,above_road,landslide
33.01739981,74.93828041,rain,natural_slope,landslide
8.82861988,105.10710756,downpour,above_river,landslide
49.31947768,-117.66960406,flooding,above_river,mudslide
27.05909317,93.54235868,,natural_slope,landslide
33.01346369,74.93530189,rain,above_road,landslide
50.700701,-2.73575,no_apparent_trigger,,rock_fall
71.53659933,-53.20874578,freeze_thaw,above_coast,landslide
35.14803123,-81.01035394,rain,above_road,mudslide
40.59525301,21.6242683,,,landslide
29.04080591,114.41329653,continuous_rain,,mudslide
36.279188,51.250434,,above_road,landslide
22.039752,103.993894,flooding,mine,landslide
47.80539609,-117.55329982,rain,above_road,mudslide
13.7895,-89.7739,continuous_rain,,landslide
39.1075,-84.4953,downpour,,landslide
-10.3838,-75.4267,rain,,complex
49.3265,-117.6582,downpour,,landslide
27.5269,85.5641,,natural_slope,landslide
27.978,85.9742,snowfall_snowmelt,above_road,landslide
37.0016,110.8522,continuous_rain,,landslide
36.1788,74.158,downpour,,landslide
17.9209,121.2194,tropical_cyclone,,landslide
51.3512,-2.9735,downpour,,mudslide
47.7628,-122.3793,downpour,,landslide
-8.3251,115.087,downpour,,landslide
23.8616,112.1686,continuous_rain,,landslide
17.5291,121.3267,tropical_cyclone,below_road,landslide
27.2485,86.6444,downpour,,landslide
65.0167,-16.7406,,natural_slope,landslide
27.8871,83.9704,downpour,,landslide
45.5617,-123.9343,,above_road,landslide
43.2479,-124.2259,downpour,,landslide
27.9504,84.3075,continuous_rain,,landslide
16.7693,120.8036,tropical_cyclone,above_road,landslide
30.2835,79.2498,rain,,landslide
14.6229,-90.5316,rain,,mudslide
15.5227,-85.265,tropical_cyclone,,landslide
35.273,72.983,rain,,landslide
30.6145,79.8102,construction,above_road,landslide
46.6163,-122.4897,downpour,,mudslide
-22.9766,-43.2903,downpour,,landslide
34.5628,77.6001,rain,,landslide
-22.9251,-43.3147,downpour,,landslide
40.4301,-80.0017,rain,above_road,landslide
5.4429,100.2975,rain,,landslide
44.8855,-123.9384,,above_road,landslide
19.069,72.8703,downpour,,landslide
41.386,-71.9558,tropical_cyclone,,mudslide
51.465,0.1595,,above_road,landslide
6.7425,-76.1551,rain,,landslide
45.9641,-123.1705,,above_road,landslide
-43.5586,170.1794,earthquake,natural_slope,rock_fall
39.3937,-81.1966,downpour,,mudslide
45.5635,-123.5827,,above_road,landslide
30.9544,77.5063,downpour,,landslide
35.1634,-82.1818,,above_road,landslide
-22.8776,-43.0978,downpour,,landslide
27.4082091,87.29003611,flooding,above_river,landslide
30.7198,77.1695,downpour,,landslide
-7.3686,108.5684,downpour,,landslide
43.322,-122.6946,,above_road,landslide
21.52,-158.2278,downpour,above_road,rock_fall
33.4418,-117.6454,rain,above_road,landslide
17.4303,73.5097,continuous_rain,above_road,landslide
48.2264,-114.3032,rain,,landslide
45.9759,-117.2619,,above_road,landslide
32.76766801,-117.07272413,other,urban,mudslide
22.479,92.967,downpour,,landslide
40.4427,-80.0342,rain,,mudslide
-5.4535,105.2666,rain,,landslide
4.679,114.5042,downpour,,landslide
27.4513,87.6093,downpour,,mudslide
40.1909,-80.6687,downpour,,mudslide
33.0097,74.9402,downpour,,landslide
47.7139,-122.2777,downpour,,landslide
6.0327,80.2174,rain,,landslide
35.6259,-83.4184,,above_road,landslide
23.5134,111.0843,tropical_cyclone,,landslide
44.6296,-122.9825,,above_road,landslide
38.6401,-122.8778,downpour,,landslide
42.6881,-124.4338,,above_road,landslide
26.8905,88.2789,rain,,mudslide
32.398,104.5931,continuous_rain,,debris_flow
18.7833,73.4703,continuous_rain,natural_slope,landslide
47.6475,-116.1167,rain,,landslide
13.4058,-86.6122,downpour,above_road,landslide
38.384,-82.5201,continuous_rain,natural_slope,creep
48.7178,-113.7187,,above_road,mudslide
13.5107,123.0319,tropical_cyclone,,rock_fall
26.1677,94.2442,continuous_rain,above_road,landslide
8.5055,98.2868,downpour,,landslide
24.7505,93.4221,downpour,,landslide
11.8006,125.3731,rain,,landslide
42.3069,-124.4101,,above_road,landslide
11.3192,76.5959,downpour,,landslide
22.2666,104.07,tropical_cyclone,,complex
26.149,91.7351,downpour,,landslide
35.6804,113.6385,downpour,,landslide
47.8112,-122.3844,,above_road,mudslide
-6.9758,108.1008,rain,,landslide
34.8442,132.1561,downpour,,mudslide
21.0552,107.2772,mining,mine,landslide
45.5701,-123.9425,,above_road,landslide
47.919,-120.2137,rain,above_road,mudslide
29.0396,81.2519,downpour,,landslide
28.0336,85.2178,downpour,above_road,mudslide
12.1979,-61.699,downpour,,landslide
43.3433,-122.7502,,above_road,mudslide
14.481,-89.0537,rain,above_road,landslide
-22.9553,-43.2014,downpour,,landslide
33.1804,75.8101,snowfall_snowmelt,,landslide
38.8994,-90.2006,downpour,bluff,mudslide
-41.3318,174.8229,downpour,,landslide
-6.6,106.8,continuous_rain,above_road,landslide
11.2288,-60.6054,tropical_cyclone,,landslide
49.3747,-123.2665,rain,,rock_fall
39.0447,-84.5289,rain,,mudslide
16.6619,121.6386,downpour,,landslide
56.0917,-4.6431,,above_road,rock_fall
-22.9035,-43.2096,downpour,,complex
28.2785,103.566,rain,,landslide
45.0521,-118.9724,,above_road,landslide
28.1347,83.2369,,,landslide
47.2265,-122.2558,rain,,mudslide
2.5384,-75.5299,continuous_rain,,mudslide
5.0569,-75.5271,rain,,landslide
33.2059,35.2693,downpour,,landslide
8.3886,123.1689,tropical_cyclone,,landslide
33.1617,75.3278,downpour,,landslide
35.3143,74.1937,rain,,landslide
0.1679,29.984,downpour,,mudslide
32.6457,130.5773,rain,,landslide
42.1433,-71.2165,downpour,,landslide
34.3752,106.7588,rain,,landslide
56.2908,-132.3459,downpour,above_road,debris_flow
27.4159,87.6909,downpour,above_river,landslide
47.9896,-122.363,rain,natural_slope,mudslide
35.2555,59.211,downpour,,rock_fall
1.3542,116.3816,downpour,,landslide
43.2612,-122.4197,,above_road,landslide
33.7465,-117.7349,downpour,,mudslide
33.1289,75.4325,downpour,,landslide
40.7944,45.0619,downpour,,landslide
-22.4123,-42.9664,downpour,,mudslide
9.9108,-84.1762,downpour,,landslide
41.6737,-91.5322,rain,,mudslide
46.8598,8.9745,downpour,above_road,mudslide
42.424,-124.4134,,above_road,landslide
44.6553,-123.8195,,above_road,landslide
29.2983,80.7651,downpour,above_road,landslide
10.6593,125.0546,downpour,,landslide
33.2706,75.7702,downpour,above_road,landslide
43.8161,-115.2846,downpour,,landslide
39.4896,-80.1708,downpour,,mudslide
37.25,-107.87,downpour,,mudslide
59.6639,-151.4688,downpour,,mudslide
-1.2239,134.0157,rain,,landslide
21.8411,106.6741,rain,,landslide
45.4654,-117.39,,above_road,landslide
33.245,75.247,rain,,landslide
46.1936,-123.7999,,above_road,landslide
47.9459,-122.3039,downpour,above_road,mudslide
35.0254,-111.7414,,above_road,rock_fall
26.222,94.9152,downpour,,landslide
44.1453,-110.9964,,,rock_fall
13.3382,-61.1912,downpour,,landslide
36.2556,73.6075,earthquake,above_road,rock_fall
21.4051,39.8504,,natural_slope,landslide
42.3153,18.8587,downpour,below_road,landslide
35.1433,-118.4688,downpour,above_road,mudslide
30.6207,34.8149,rain,,landslide
5.984,116.5742,downpour,,landslide
2.9346,101.7777,rain,,landslide
47.9435,-122.3082,,above_road,mudslide
13.8516,-61.0429,tropical_cyclone,,landslide
16.392,120.5996,tropical_cyclone,,landslide
50.2722,-4.7891,downpour,above_road,landslide
16.5281,107.5007,rain,above_river,riverbank_collapse
-46.7748,167.6337,downpour,natural_slope,landslide
12.9746,80.2119,rain,urban,landslide
30.15,78.7753,downpour,,landslide
6.3314,124.9485,downpour,,landslide
28.2631,84.2461,continuous_rain,natural_slope,landslide
40.0505,-105.3715,downpour,,debris_flow
38.6987,-77.0008,downpour,above_road,mudslide
41.8741,-1.2144,rain,,landslide
28.2091,82.8541,continuous_rain,,landslide
33.7474,-117.5834,downpour,above_road,mudslide
5.0255,-75.5236,downpour,,landslide
34.9098,-111.7268,continuous_rain,,mudslide
33.2451,75.2257,rain,,landslide
14.1169,120.9326,tropical_cyclone,,landslide
40.5453,-79.809,,below_road,landslide
28.2856,83.0426,downpour,,landslide
11.7548,125.4606,rain,,landslide
31.0304,103.1831,continuous_rain,,mudslide
33.33827658,75.19548806,downpour,above_road,landslide
18.7686,73.3678,monsoon,above_road,rock_fall
19.2046,84.1917,tropical_cyclone,natural_slope,landslide
37.3869,113.1122,downpour,,landslide
-6.7564,107.4983,downpour,,landslide
26.1807,94.5497,monsoon,,landslide
12.8414,101.1186,downpour,,mudslide
42.9429,-76.0673,rain,,mudslide
22.0104,91.9538,mining,natural_slope,landslide
11.3143,-60.5417,tropical_cyclone,,landslide
37.478,-82.5158,,above_road,
30.7007,77.8644,rain,,rock_fall
7.8822,98.4129,downpour,retaining_wall,landslide
35.5063,73.8056,continuous_rain,,landslide
14.0865,-87.2172,downpour,,landslide
45.9066,-115.4587,,above_road,rock_fall
4.5326,-74.1359,downpour,,landslide
39.1883,-107.2341,rain,,mudslide
8.5367,124.7997,tropical_cyclone,,landslide
23.5102,106.1624,downpour,,landslide
37.2573,-87.1772,rain,above_road,mudslide
22.7596,113.8701,rain,above_road,mudslide
47.1831,-122.2507,rain,above_road,mudslide
21.3539,-157.8117,downpour,above_road,mudslide
39.1139,-84.4888,rain,above_road,mudslide
6.8196,80.8448,rain,,landslide
45.6372,-123.2668,,above_road,landslide
32.7029,75.9568,downpour,,landslide
10.3658,123.8897,rain,,landslide
45.6062,-122.4161,downpour,above_road,landslide
-22.26551841,-42.53712263,downpour,,mudslide
10.3708,123.7619,downpour,,landslide
48.0467,-119.9064,rain,above_road,debris_flow
-8.6252,-77.8341,downpour,,mudslide
9.9869,-84.407,rain,,mudslide
27.8178,84.4443,,above_road,landslide
-7.6667,111.1167,rain,,landslide
-41.5833,171.8985,downpour,above_road,debris_flow
6.9794,81.071,downpour,,landslide
44.3104,-123.6314,,above_road,landslide
18.7335,-72.4133,rain,,complex
29.184,81.6018,rain,,complex
-7.0712,108.3655,downpour,,landslide
40.08,-111.59,downpour,,mudslide
35.7497,71.7059,snowfall_snowmelt,above_road,landslide
9.8539,76.9468,monsoon,,landslide
46.647,-121.171,flooding,above_road,debris_flow
26.159,91.8178,rain,above_road,landslide
50.6533,-119.1604,rain,other,debris_flow
47.8311,-119.9011,downpour,above_road,mudslide
31.9006,102.2256,rain,urban,mudslide
43.4379,-123.4033,,above_road,landslide
27.7667,86.1334,mining,,mudslide
45.7744,-123.4034,,above_road,landslide
52.2396,-1.448,downpour,mine,landslide
27.5509,88.6475,downpour,,landslide
-0.3152,-78.9724,downpour,,mudslide
41.1838,-74.5187,downpour,,landslide
30.5728,77.6521,rain,,landslide
29.33,80.1,rain,,landslide
16.93911427,73.4745894,downpour,above_road,mudslide
39.9963,-111.3962,downpour,above_road,mudslide
48.4529,-123.4721,downpour,,rock_fall
19.1646,72.9325,monsoon,retaining_wall,landslide
48.3526,23.525,downpour,above_road,mudslide
31.703,76.936,rain,,mudslide
12.3506,-84.8089,continuous_rain,,landslide
33.5692,130.6789,downpour,,landslide
26.1868,91.6739,rain,,rock_fall
41.5663,-72.6667,rain,,landslide
43.3375,-122.766,,above_road,landslide
33.9861,73.8369,rain,natural_slope,landslide
17.8975,73.2961,downpour,,landslide
46.0975,-123.7458,,above_road,landslide
39.5513,-119.9038,downpour,,debris_flow
45.1132,-123.1519,,above_road,landslide
30.2733,79.233,downpour,,landslide
-1.5253,29.2908,downpour,,mudslide
57.0969,-3.9946,downpour,below_road,landslide
51.417,-116.4484,downpour,,landslide
14.0737,-87.2087,downpour,urban,landslide
33.4209,75.2045,downpour,,landslide
30.306,78.0648,rain,mine,rock_fall
34.4499,-119.8538,rain,other,mudslide
44.4109,-117.3092,,above_road,landslide
13.7442,123.5378,tropical_cyclone,above_road,landslide
27.5002,86.5833,downpour,,landslide
47.4615,-122.5458,downpour,,mudslide
45.5104,-122.7072,,above_road,landslide
45.8015,-123.9657,,above_road,landslide
12.9564,109.0574,downpour,,landslide
12.349,-84.8116,continuous_rain,,landslide
6.6643,80.3897,downpour,,complex
18.3806,-66.3319,rain,mine,other
18.2084,-76.8169,,,landslide
49.8889,-119.3756,downpour,above_road,mudslide
-38.3932,143.0792,rain,below_road,landslide
-6.681,106.9064,downpour,natural_slope,landslide
-0.487,30.1695,,natural_slope,landslide
27.9783,84.8982,rain,,landslide
45.7239,-123.2,,above_road,landslide
47.3042,-123.1553,rain,,mudslide
14.381,121.0254,tropical_cyclone,,mudslide
33.0375,-116.8331,rain,,mudslide
30.8183,78.6186,downpour,,landslide
47.0568,-123.0135,rain,,mudslide
24.837,93.9128,downpour,,landslide
45.5624,-122.7441,,above_road,landslide
38.8634,-104.917,downpour,,mudslide
45.5635,-123.5827,,above_road,landslide
